Id,NAME,ADDRESS,CITY,STATE,ZIP,PHONE,UTILIZATION
5ff7960c-f292-3861-87a4-7eb8095bfed1,PCP47688,2100 LAKEVIEW AVE,DRACUT,MA,01826-3048,781-956-1709,152
6dffe5a9-5380-3a07-98c8-5e9ba17bd7f6,CUMMINGS PHYSICAL THERAPY INC,425 REVERE ST,REVERE,MA,02151-4543,781-284-7597,124
9f2ababd-de5b-30d5-9169-359ffb46abbd,CUMMINGS PHYSICAL THERAPY INC,6 BARTLETT RD,WINTHROP,MA,02152-2913,617-846-0832,210
4b322499-4ab0-3811-b1a5-88d16de33995,BRIGGS CHIROPRACTIC OFFICE P C,320 CENTRAL ST,SAUGUS,MA,01906-2371,781-233-4122,66
d69bfc09-a808-34b3-8c1c-bb953395feb8,BOSTON EVENING THERAPY ASSOCIATES LLC,7 KENT ST,BROOKLINE,MA,02445-7959,617-738-1480,32
c78fd2bf-1131-389d-a75a-c5d3f7b1b8ef,JOHN F YEE  MD  PC,596 BROADWAY,EVERETT,MA,02149-3743,617-387-3330,98
3ad8f3a6-047e-3ade-8ff6-6ad9901e53d3,PCP50256,173 MOUNT AUBURN ST,WATERTOWN,MA,02472-4005,781-641-2210,84
6a3e94e6-72c3-3cbc-b828-babcf6602165,MOUNTAIN VIEW FAMILY PRACTICE  PC,570 BALDWINVILLE RD,BALDWINVILLE,MA,01436-1351,978-939-2133,40
04f553c5-5858-30a6-b318-f1e07a89c8bf,PCP51535,99 WALNUT ST,SAUGUS,MA,01906-1981,617-791-4805,270
43e52699-e1fe-34e6-ae24-242f2957b595,PCP52095,300 1ST AVE,CHARLESTOWN,MA,02129-3109,617-952-5157,50
d8cd2410-bbcb-3665-98f9-6ea59a8690f4,CENTRAL MASSACHUSETTS PHYSICAL THERAPY AND WELLNESS LLC,354 W BOYLSTON ST,WEST BOYLSTON,MA,01583-2373,508-852-3700,124
b19add35-ad10-304e-b25a-f71442ed4eb4,WELLCARE CHIROPRACTIC CENTER,230 LOWELL ST,WILMINGTON,MA,01887-3087,978-658-7700,30
c9ac997e-b091-3824-82b6-f274073087d3,PCP55295,2 MECHANIC ST,EASTHAMPTON,MA,01027-1562,413-218-6933,88
c630e3ac-3fdf-32cb-9749-5dc53cbbf9c6,PCP57225,1127 SALEM ST,MALDEN,MA,02148-4699,781-324-6192,68
001d000f-be37-3cf2-9339-6b613dd0117d,EYE ASSOCIATES PC,500 SALEM ST,WILMINGTON,MA,01887-1200,978-658-2880,68
eadeb4fd-c28c-3933-b6d1-fc0ae5d4af2e,PCP57734,166 COLLEGE HWY,SOUTHAMPTON,MA,01073-0431,413-527-9903,62
6909b0b6-1423-3aee-b9c9-c089fbfe26fb,PCP58043,236 MAIN ST,STONEHAM,MA,02180-1251,781-438-2252,88
4cf89aa2-d64e-36b4-a382-50ca95fe3475,PCP58726,18 HEDGEROW LN,AMHERST,MA,01002-1695,413-256-6146,54
e3ee28a3-6512-364f-bebf-c309d3a6be37,EYE HEALTH ASSOCIATES LLC,70 HUTTLESTON AVE,FAIRHAVEN,MA,02719-3140,508-994-2020,68
03f162f5-ad40-3c16-899b-a832b625b0c7,PCP59278,452 PLEASANT ST,MALDEN,MA,02148-8117,781-324-8704,84
af697ac7-5112-3c05-9ea7-01e65d214259,PCP60041,23 WATER ST,HOLLISTON,MA,01746-2364,508-429-2128,48
9f0d71cf-4f11-38cb-b4d5-0ac00b26deb5,PCP60905,37 STONEBRIDGE RD,WAYLAND,MA,01778-3024,508-650-1802,126
82be28cd-5bd8-3a67-94da-c7450ffad4ad,PCP61723,175 DERBY ST,HINGHAM,MA,02043-4028,781-749-1300,40
3c675728-0188-3d8b-baee-3b871b1957e6,PCP62792,100 CUMMINGS CTR,BEVERLY,MA,01915-6119,978-491-0638,76
0babcc2b-4567-33fe-aac0-cbc75fc404fc,SCITUATE PODIATRY GROUP INC,10 NEW DRIFTWAY RD,SCITUATE,MA,02066-4546,781-545-9285,92
9712132c-71c8-3289-bef1-1cc69e3f3bc4,PSYCHOTHERAPY ASSOCIATES OF NORTH READING,58 CONCORD ST,NORTH READING,MA,01864-2602,978-664-2566,12
825c9254-2ca4-335c-8abf-b33dc19e796c,PCP63533,6 BARTLETT RD,WINTHROP,MA,02152-2913,617-846-3502,228
43ee324a-90df-3edf-a08c-e4749a110ba1,PCP63868,5 WATSON RD,BELMONT,MA,02478-3900,617-489-2573,120
d3a37ebc-8040-3403-a9fb-803082ed6ee0,PCP64498,320 BOLTON ST,MARLBOROUGH,MA,01752-3980,508-485-0801,90
2c545949-d2fa-3ced-815b-bec5407c3042,CHARIS CENTER SOUTH  INC.,22 FAITH AVE,AUBURN,MA,01501-1806,508-832-3238,104
88ce3362-6546-325f-a540-1b7c93040d54,PCP64772,563 MAIN ST,BOLTON,MA,01740-1300,781-843-4499,96
7f568a78-1626-3652-8748-c1f22970e9ef,HAMPDEN PODIATRY ASSOCIATES,77 WINSOR ST,LUDLOW,MA,01056-3486,413-589-7287,58
f5c2ed46-d994-33c7-bc9e-c723b8ad24a0,PCP65005,1 ORR SQUARE C,REVERE,MA,02151-3200,781-289-2144,88
ba1ba4e5-cedf-3b83-8501-3e32b4581945,PCP66345,1214 BENNINGTON ST,EAST BOSTON,MA,02128-1203,617-569-6607,152
5db9c918-9e4d-38bb-a94c-2c031fcb6fb0,CRABBE CHIROPRACTIC  INC,132 S MAIN ST,ACUSHNET,MA,02743-2772,508-998-2800,130
728d289d-ebe1-3751-8536-4f0240eafd87,PCP66602,4 W MAIN ST,WESTBOROUGH,MA,01581-1902,508-366-8534,62
04b0900a-2ae4-3360-b9a5-1b3eb2bdd8a2,PCP67456,140 N VALLEY RD,PELHAM,MA,01002-9766,202-445-7271,214
1323b753-623b-3177-9904-8829f1fc7ace,PCP67580,147 POWERS RD,SUDBURY,MA,01776-1043,508-653-6518,20
77ce5075-fee8-333c-8505-2c32ead72e3d,PCP68574,17 ELM ST,BOXFORD,MA,01921-2321,978-887-6040,142
dfaa68c4-d3ff-3d23-8a29-235efa0b19a4,PCP68677,684 MAIN ST,WAKEFIELD,MA,01880-5207,781-224-1920,84
f4cef68e-e2d7-369a-9c81-d0480b279976,PCP68914,24 WACHUSETT DR,LEXINGTON,MA,02421-6913,781-354-7327,118
58fe1815-1e8a-38ed-a91a-17d4ef18c8d8,PCP68975,259 MAIN ST,ASHLAND,MA,01721-2115,508-881-4368,44
4a52148e-3f36-3c19-8964-28263bf687d9,PCP69746,70 NEW OCEAN ST,SWAMPSCOTT,MA,01907-1831,781-581-7300,64
8e9209b3-bf8b-3953-81d8-d51004897c4c,PCP70511,234 RUSSELL ST,HADLEY,MA,01035-3534,413-374-1090,78
8b607111-30ff-3014-bf43-3a9d61993538,CHAMPIONSHIP PHYSICAL THERAPY LLC,57 PUTNAM ST,WINTHROP,MA,02152-2902,617-846-5609,64
138270f4-99ee-394e-ba4a-b7ea1cd0c17d,PCP71352,130 COLLEGE ST,SOUTH HADLEY,MA,01075-1532,413-532-1177,90
80197b18-7cec-34c2-a971-adc104a7560a,PCP72078,150 PLEASANT ST,EASTHAMPTON,MA,01027-1179,413-535-6267,68
9e28776c-2cd0-3f91-a942-e0a6974c9f0e,PCP72332,166 VILLAGE ST,MILLIS,MA,02054-1730,508-376-8104,12
00c3b57c-731b-3715-a32b-bc633c42f76e,PCP72625,180 STATE RD,SAGAMORE BCH,MA,02562-2362,508-888-7221,104
5e912b42-5e81-3ad7-81e3-1dd00ab5320a,PAUL E GREENFIELD,52 CREST AVE,WINTHROP,MA,02152-1064,617-846-7088,100
f99d8152-b3f1-31a6-93fe-a24822199e5e,PCP74658,60 OCEAN HILL DR,KINGSTON,MA,02364-3010,781-312-8584,16
12ace70e-91ed-35c1-a943-afb8f4976c0e,PCP74715,57 HIGHLAND AVE,SALEM,MA,01970-2141,617-922-4585,168
a4d9807c-ee1c-3cd6-94e5-c46ffae90643,PCP75141,76 BEDFORD ST,LEXINGTON,MA,02420-4640,339-223-0250,100
bfeae2e9-89aa-3d5d-b41b-ebf0082b09cd,NEPONSET VALLEY ORAL AND MAXILLOFACIAL SURGERY ASSOCIATES  PC.,841 MAIN ST,WALPOLE,MA,02081-2997,508-660-2900,78
6aec8f74-601a-33f4-bad8-ddaf92be0fd9,PCP77505,40 WRIGHT ST,PALMER,MA,01069-1138,413-531-8204,62
e8d33a84-cad5-306a-9982-b011e4da175e,PCP77608,185 LINCOLN ST,HINGHAM,MA,02043-1743,781-740-2349,78
f2fd3dd9-c924-33e8-bf5f-ad34316959a4,PCP77926,45 STERLING ST,WEST BOYLSTON,MA,01583-1268,774-261-8530,90
2dc7a6b2-bee6-3ae6-b3fe-4117382d73ee,PCP78624,56 MAIN ST,ASHBURNHAM,MA,01430-1242,978-790-5789,150
fb28cf4c-955b-32c7-906e-4b9ad6f5678a,LC HOLBROOK  INC.,169 N FRANKLIN ST,HOLBROOK,MA,02343-1111,781-767-5200,148
73162ed1-25cc-3181-80a6-60e9310139c5,PCP80353,70E FALMOUTH HWY 6,EAST FALMOUTH,MA,02536-5960,508-591-0077,70
207fb60f-2e5b-3656-bed2-d5bb48d37e41,PCP81046,45 STERLING ST,WEST BOYLSTON,MA,01583-1268,508-754-6444,24
75bce424-82dd-3c8e-9a24-8bb2b2939174,PCP81055,180 SHIRLEY AVE,REVERE,MA,02151-3257,781-284-5954,130
3ae19a8a-e2c4-3d17-abca-63c5cb11c1fb,PCP81330,838 R WASHINGTON ST,HOLLISTON,MA,01746-3600,508-335-4165,64
4c778d4c-6db0-3f0d-8169-6042d13eccb5,PCP83017,23 COLLEGE ST,SOUTH HADLEY,MA,01075-1414,413-532-7647,156
0507f525-c041-34d0-b731-f39f2b7239c0,PCP83022,32 E NORTHFIELD RD,NORTHFIELD,MA,01360-9668,413-773-0009,50
7f7c08c8-1c39-3b26-bd34-5122a003dd91,PCP83180,107 FERRY ST,EVERETT,MA,02149-4940,617-389-6951,140
2fd69f6a-d011-3e4e-9fb6-39710404a5d5,PCP84277,29 CHESTER ST,WATERTOWN,MA,02472-4002,,136
bc7682db-e180-3af0-b1c2-1c832db01d63,DUFER LLC,15 CHANNEL CTR ST,BOSTON,MA,02210-3423,617-608-3695,58
56090ab7-1f97-37ff-a434-194f9c6e5510,PCP87052,1540 BRIDGE ST,DRACUT,MA,01826-2611,,194
e8d6516c-762f-38b4-9b22-9f438eab1012,MIDDLESEX CARDIOLOGY ASSOC,50 ROWE ST,MELROSE,MA,02176-3201,781-979-3440,64
e31728d2-e211-354d-9bb6-798887761da5,PCP88738,9 MILL AND MAIN PL,MAYNARD,MA,01754-2651,,70
7b55b090-9478-3a40-8761-fd13452ae359,NORTHEAST SENIOR OPTIONS LLC,1 R NEWBURY ST,PEABODY,MA,01960-3816,978-535-1606,170
b5f85336-0c23-3bd8-9d99-3e3279032f3a,PCP89558,722 CENTRE ST,JAMAICA PLAIN,MA,02130-2516,,66
ea04cb4f-a20f-3ae3-a938-79a5ffb2cc86,PCP90191,142 SHIRLEY AVE,REVERE,MA,02151-3211,,162
20417c65-4950-3a66-b972-15fb309ffe55,REHAB RESOLUTIONS INC,1111 ELM ST,WEST SPRINGFIELD,MA,01089-1540,413-736-2250,32
927793de-5e96-38ba-9944-14f40ad591c9,PCP91447,359 RUSSELL ST,HADLEY,MA,01035-3536,413-584-8324,106
e0ba4ea4-4658-3465-8ed1-171d87ebf9d2,PCP92222,80 MECHANIC ST,ATHOL,MA,01331-2053,978-249-7818,64
0b59187e-7835-3ccf-ba76-f3ced345408b,PCP93417,315 MAIN ST,NORTH READING,MA,01864-1326,,66
f9d686d4-0133-30a3-ab72-80c9e93921f4,PCP95496,169 N FRANKLIN ST,HOLBROOK,MA,02343-1111,,116
c0dab828-5db5-3e9f-8529-cf7dd1d1ed33,PCP95658,99 4TH ST,CHELSEA,MA,02150-2326,,82
67aba1af-f993-3382-9f56-35ad0725c210,SHANNON AND HUNTER PC,203 TURNPIKE ST,NORTH ANDOVER,MA,01845-5038,978-682-5255,78
8233620f-a2f9-33b1-bbef-4d008ca8470a,PCP103195,175 DERBY ST,HINGHAM,MA,02043-4047,,122
e55a9e25-912b-32de-b68b-eeca0fc9553d,PCP103582,599 MAIN ST,MALDEN,MA,02148-3920,,58
49576e6f-f875-3d69-89a7-1bd016f0b33a,PCP104516,171 MAIN ST,ASHLAND,MA,01721-1185,508-881-7766,94
cc1eb18f-5d39-3ac9-b326-9bb0e349d7dc,PCP104937,1029 PLEASANT ST,BRIDGEWATER,MA,02324-2472,,58
7048f223-5fe7-3864-a96e-b9acc08cc8c7,PCP106281,141 BRIDGE RD,SALISBURY,MA,01952-2400,,116
f748dcc8-2afe-3c41-a3b4-461e47a33a13,ASTHMA AND ALLLERGY AFFILIATES,80 LINDALL ST,DANVERS,MA,01923-2135,978-777-0970,64
abd13c9a-fc39-3fac-9de2-9cd307fe49b7,PCP107325,57 PROSPECT ST,NANTUCKET,MA,02554-2799,,38
5465c0e6-2534-361a-9e74-5dcbdeca2d2a,PCP111090,1 WIDGER RD,MARBLEHEAD,MA,01945-2100,,42
7557171c-93b9-31af-b637-76680b6cb085,PCP112806,64 CENTRAL ST,GEORGETOWN,MA,01833-2415,,60
1d3233d2-029a-392f-86b2-9f102d5461cf,PCP113463,25 MARSTON ST,LAWRENCE,MA,01841-2310,,36
d9242200-7588-3df0-8ff0-61a45b07c487,PCP114043,32 NYE AVE,ACUSHNET,MA,02743-2750,,286
585ca21e-00e8-3c7d-b21f-70e863497cd2,PCP114946,538 NANTASKET AVE,HULL,MA,02045-2535,,74
00065b1c-5e71-3da5-907f-e9fc33eddbbf,PCP115959,170 MAIN ST E,MONSON,MA,01057-1353,,116
2081b743-fb07-3f55-a1f0-1d4334fbb37d,PCP116153,100 COPELAND DR,MANSFIELD,MA,02048-1245,508-954-2372,54
ca857cf3-cda4-3db3-bb09-62d836ac3f94,PCP116575,23 VILLAGE INN RD,WESTMINSTER,MA,01473-1660,978-874-6200,146
c2c9a655-efd6-36f5-af9c-3dd46c1f7a03,PCP116731,679 PLEASANT ST,PAXTON,MA,01612-1380,,58
3c459c2e-dd57-3035-826e-e58822a09bb8,LEONARDO PHYSICAL THERAPY,230 LOWELL ST,WILMINGTON,MA,01887-3088,978-657-7404,144
8d3da56a-4d17-35a3-9259-eaefe3dc983d,PCP117906,400 W CUMMINGS PARK,WOBURN,MA,01801-7233,,48
a88ffeae-5f8c-31a5-8940-721a44591084,PCP119659,11 MAYO DR,HOLDEN,MA,01520-1539,508-829-5599,58
4fef7da2-d425-37a0-a7fc-4ed10f6afc68,BROADWAY PHYSICAL THERAPY  INC.,185 SQUIRE RD,REVERE,MA,02151-1234,781-284-0559,64
05813beb-ff40-3aae-9735-d0540f3326a0,PCP121122,191 CITY DEPOT RD,CHARLTON,MA,01507-5445,,94
ac281213-22c0-3d17-9ee6-cfd3e8972553,PCP122190,565 TURNPIKE ST,NORTH ANDOVER,MA,01845-5936,,58
476a6290-43dd-32db-872f-9c7ad4f04d56,EXETER EYE ASSOCIATES LLC,159 SQUARE ONE MALL,SAUGUS,MA,01906-4181,781-231-1535,42
ab2c9205-7101-34df-bdbb-84ac18fa33bc,PCP124560,5 HIGH ST,MEDFORD,MA,02155-3800,,56
4b8a8b50-47d3-3c4f-a8b3-1f788113c39b,PCP125275,76 A FRONT ST,SCITUATE,MA,02066-1370,,144
d63b0ba6-2173-34fc-83f2-fff19532a666,TODAYS WELLNESS PLLC,790 TURNPIKE ST,NORTH ANDOVER,MA,01845-6144,508-238-8646,148
1be0f903-835f-3472-8ddb-ec66b56cd4aa,PCP126177,25 CHARLES ST,HOLLISTON,MA,01746-2105,,36
6eb642c6-9c0d-35a4-af6d-a29b6bf0f59e,MANHAN INTERNAL MEDICINE PC,6 PARC PL,SOUTHAMPTON,MA,01073-9277,413-529-9282,64
dc4038ce-46ce-3540-8beb-506b56b14aa5,PCP127217,29 HUBBARDSTON RD,PRINCETON,MA,01541-1808,,78
d9a0f7fc-61df-3052-b0da-6339dcf4b3b7,EAR  NOSE AND THROAT ASSOCIATES OF WORCESTER  INC.,246 SOUTHBRIDGE RD,CHARLTON,MA,01507-5237,508-980-7074,72
b408c652-b145-34b8-9bf7-451e838bc0bf,PCP130252,774 ALBANY ST,BOSTON,MA,02118-2520,,66
4afe828b-d23e-3b89-afa4-f2fa00720415,PCP131717,31 WILLIAMSTOWN RD,LANESBOROUGH,MA,01237-9524,,208
04c749da-634e-3e9e-9806-a5052635370e,PCP133287,1592 GAR HWY,SOMERSET,MA,02726-1210,,66
b3633532-6445-333c-82d2-d2575d840abe,PCP134756,185 LINCOLN ST,HINGHAM,MA,02043-1743,,102
2fae7095-f7b6-3502-8163-90fa64f6b57b,PCP135905,5 PRECINCT ST,LAKEVILLE,MA,02347-1468,,30
586d90ae-7754-30c2-996b-9e62e75227d3,PCP136067,163 N MAIN ST,NORTH BROOKFIELD,MA,01535-1400,,114
df03c022-3869-3737-b15d-761ed8fb7538,PCP136410,534 MAIN ST,WEYMOUTH,MA,02190-1872,,118
5f5140f3-df3b-3af2-bc42-a671fc6a5a28,PCP137171,17 N AVE,ROCKLAND,MA,02370-2123,,62
92377c0c-4047-35a0-86dc-870e614099ea,PCP137290,1 COTTAGE ST,PEPPERELL,MA,01463-1504,,196
79df97be-90d7-38cf-83ea-625629aa3e91,PCP139224,97 LOWELL RD,CONCORD,MA,01742-1733,,172
f28ce7cd-867f-3431-99e3-ab62ed072852,PCP140496,454 BROADWAY,REVERE,MA,02151-3050,,66
8345c7e1-e5f8-3308-8a11-bb44c1ec9671,PCP142036,270 TEATICKET HWY 1A,TEATICKET,MA,02536-5671,,64
3436a0ee-a02b-3a27-883e-3d588af835e7,PCP142417,792 MAIN ST,MELROSE,MA,02176-2710,781-665-2255,60
afab4f90-7459-32ee-b0e2-8098e831667d,PCP143030,21 MAIN ST,NORTH READING,MA,01864-2286,978-664-1610,138
3ed98587-8c4c-33b4-9cbe-ec7fc451d2b6,PCP143874,242 JOHN WISE AVE,ESSEX,MA,01929-1027,,236
61b5df88-742c-3ed7-aa4e-c681665bf99a,PCP144578,630 BOSTON RD,BILLERICA,MA,01821-3783,,122
b7bd05ac-fd7f-313f-b87a-1c8b37e0139e,PCP145448,331 E FALMOUTH HWY,E FALMOUTH,MA,02536-6039,,18
71f24617-2b51-3355-90fe-2fca0875edb1,PCP148673,96 LYMAN ST,SOUTH HADLEY,MA,01075-2352,413-533-7176,80
2cfd240e-3280-34b6-96cc-daf60ad5d14f,PCP148963,21 E MAIN ST,AVON,MA,02322-1413,508-586-1046,124
d7a5b414-4f73-3970-9816-042c410874e2,PCP149158,40 E ST,LUDLOW,MA,01056-3407,,16
1b89bffc-9635-3b39-8e60-c0eee24a068b,PCP149608,175 N MAIN ST,ATTLEBORO,MA,02703-2225,,60
b84fd170-71a9-3989-bb5b-b0810f6f5410,PCP150237,157 CTR BRIDGE RD,LANCASTER,MA,01523-2227,,82
a7c34da7-86c7-366a-96ec-f6e8898f3d19,PCP154953,160 BROADWAY,RAYNHAM,MA,02767-1414,,78
150d4bec-d11c-3014-8818-45127743725d,PCP155636,69 BAYVIEW AVE,BERKLEY,MA,02779-1924,,80
ba55a743-95e4-3d49-98c9-fa5a0aeb6ad7,PCP156272,59 LONGWATER DR,NORWELL,MA,02061-1611,,124
186b4ff0-7e03-3cc8-ab9a-de3d9c758a10,PCP157812,100 HIGHLAND ST,MILTON,MA,02186-3881,,60
d824a1d0-91c1-3bf7-984d-e1c489508e79,EYE EXAMS  LLC,339 SQUIRE RD,REVERE,MA,02151-4309,781-289-5900,204
4704a61f-da64-3f8e-b79f-9e6d98764a85,CHEST DISEASES GROUP PC,585 LEBANON ST,MELROSE,MA,02176-3225,781-979-3000,68
d2ba9e1b-e40e-35cf-a5db-43c23085b67b,FRANKLIN FOOT CARE  PC,160 W ST,MILFORD,MA,01757-2509,508-473-3338,74
f3b73817-43cb-3762-8353-bcfb64aa9b10,PCP166078,120 STOCKWELL DR,AVON,MA,02322-1149,508-232-4012,20
616aa60c-0364-3315-ae16-7133ae5181bd,PCP167233,336 MAIN ST,WAKEFIELD,MA,01880-5013,,70
75bc27b3-2841-3c4f-9069-13bed81bfa6c,PCP168395,181 STATE RD,WHATELY,MA,01093,,60
1d338369-5e39-3e2e-a5d1-25811f387339,PCP169242,339 BROADWAY,CAMBRIDGE,MA,02139-1839,617-491-0201,152
822a6b9f-da15-3cc4-8436-ab61474f19fd,PCP169859,55 HOSPITAL DR,WINCHENDON,MA,01475-1820,978-297-2311,68
d0450ed2-7925-3288-970e-34eb2412042c,WOBURN NEPHROLOGY ASSOCIATES PC,23 WARREN AVE,WOBURN,MA,01801-4986,781-933-0710,64
b4ad3a53-b080-3f70-9395-fdffd3ef2c9e,URGENT CARE SPECIALISTS PC,2040 BOSTON RD,WILBRAHAM,MA,01095-1380,413-599-3800,106
2acd3148-fcd7-3092-8cac-60cafaeea43e,PCP171542,189 CHURCH ST,CARLISLE,MA,01741-1854,978-369-5093,62
6cc2cf18-3ca0-3562-a63a-8c22ac7eeffa,PCP174698,851 MAIN ST,WEYMOUTH,MA,02190-1613,,70
aeaac2a1-6d6a-3cb2-901e-35fb39e5fdea,NORTHEAST GASTROENTEROLOGY ASSOCIATES PC,70 E ST,METHUEN,MA,01844-4597,,186
e233a38a-44cb-30fd-a69e-eea43240e56c,PCP176894,115 WORCESTER LN,WALTHAM,MA,02451-7538,781-891-7448,92
0eb6a07b-1d9c-3545-b850-b165646462ba,PCP178064,32 S MAIN ST,RANDOLPH,MA,02368-4835,,68
853eb1d0-bbb7-388b-9205-47db3d233bbb,PCP178387,100 CUMMINGS CTR,BEVERLY,MA,01915-6126,978-750-1990,136
515b8d2f-3a37-3efa-8ec8-f9ea681cf4c7,CARROLL PHYSICAL THERAPY,1336 MAIN ST,OSTERVILLE,MA,02655-1542,508-420-3535,96
a6d5f14d-9e8c-30c6-bf7f-395dad054b72,PCP180360,80 MECHANIC ST,ATHOL,MA,01331-3534,978-249-0929,64
8dc3f0b8-58cd-37d1-afd2-cb72501245d2,STEWARD ST. ELIZABETH'S MEDICAL CENTER OF BOSTON  INC.,77 WARREN ST 2ND FLOOR,BRIGHTON,MA,02135-3601,,16
661a33b4-63fe-3c65-a35f-ba21dbecd5cb,PCP182570,7 BURNHAM ST,TURNERS FALLS,MA,01376-1842,,34
4fa341c0-f4cd-3d61-9216-d4e26bf3cf8d,PCP183126,1176 MEMORIAL DR,CHICOPEE,MA,01020-3958,,48
4bac2e3e-0bdd-3916-b5a8-f175fa5c80d1,BROCKTON AREA MULTI-SERVICES  INC.,288 BEDFORD ST,WHITMAN,MA,02382-1820,781-447-6425,56
15558e8d-fde0-342a-a556-e3b92ea822a9,ALL CARE HOMECARE  LLC,340 COURT ST,PLYMOUTH,MA,02360-4334,781-436-3352,46
360bc778-34b5-3e06-a384-e63f46aa3d80,PCP187651,63 S MAIN ST B,RANDOLPH,MA,02368-4862,,70
242e5bbe-87a7-3a15-8847-8ff68aba0c09,DALTON MEDICAL ASSOCIATES  LLP,33 N ST,DALTON,MA,01226-1202,413-684-2110,106
d9ab307c-cca9-3408-813f-ff8a866a331f,NEW ENGLAND INPATIENT SPECIALIST LLC,70 E ST,METHUEN,MA,01844-4597,978-687-0156,124
dd4489b0-55cf-3372-a699-59e9f7a6daa2,MANET COMMUNITY HEALTH CENTER INC.,180 GEORGE WASHINGTON BLVD,HULL,MA,02045-3069,781-925-4550,82
c86b7ad7-1206-3593-bb85-e97376e02be8,PCP191840,85 S ST,WARE,MA,01082-1625,,100
3d879520-4410-39af-9540-10b7a5bea964,PCP193003,35 BROOKFIELD RD,DOVER,MA,02030-1805,,56
1a3625e3-aae0-305c-ae4b-ed26eaefa2b6,PCP193461,983 BENNINGTON ST,EAST BOSTON,MA,02128-1134,,190
d5cb1c9d-9d01-3a7d-9591-71cc6d3bf108,PCP194230,278 MAIN ST,GREENFIELD,MA,01301-3230,413-325-5736,68
093b6767-bc2a-383f-aa05-d80a3235288a,NEWTON WELLESLEY RADIOLOGY ASSOC,2014 WASHINGTON ST,NEWTON,MA,02462-1699,508-532-9563,48
2e45f375-22c5-3175-a63d-a3c1a0a1a162,VK NEW ENGLAND MANAGEMENT LLC,6 ESSEX CTR DR,PEABODY,MA,01960-2907,978-532-1730,30
30d331f2-9873-34db-80a2-00d30ad7d21f,DRX MALDEN PROFESSIONALS PC,219 CENTRE ST,MALDEN,MA,02148-5524,781-322-7300,12
